b0: 0.02868 b1: 0.0008 b2: -0.02788
a0: 1.0 a1: -2.0 a2: 1.0
index	rx	ix	ry	iy	error
137	-0.966570850694	-0.256399669633	0.0922111266248	-0.99573947804	-1.40384312951
138	-0.847629119636	-0.53058917775	0.00136599720465	-0.999999067025	-1.01286682109
139	-0.652971203772	-0.757382734847	-0.0667724512676	-0.997768229476	-0.644678654212
140	-0.399985314988	-0.916521547916	-0.113306424055	-0.993560090919	-0.297950543437
141	-0.111269929273	-0.993790220741	-0.139611580311	-0.990206345487	0.0285683190281
142	0.187384867834	-0.982286572904	-0.147021789091	-0.989133253678	0.336055840789
143	0.469301132777	-0.883038191005	-0.136692796115	-0.990613486427	0.625621274541
144	0.709296125226	-0.704910637414	-0.109589489947	-0.99397693318	0.898309219546
145	0.88593180727	-0.463815515984	-0.0665549803178	-0.997782759219	1.15510339
146	0.983429839498	-0.18128913587	-0.00843088731047	-0.999964459438	1.39693016373
147	0.993081013065	0.117431262827	0.0637939030448	-0.997963094475	1.62466192412
148	0.91402321738	0.405661876555	0.148824046566	-0.988863692914	1.83912020717
149	0.753318449877	0.657655923014	0.244903840351	-0.969547373253	2.04107866519
150	0.525321988818	0.850903524534	0.349683560229	-0.936867870997	2.23126585769
151	0.250400079038	0.968142448412	0.460120840004	-0.887856301771	2.41036787971
152	-0.046889324047	0.998900090745	0.572431604872	-0.819952472856	2.57903083681
153	-0.339990243463	0.940428962947	0.682103976704	-0.731255198248	2.73786317592
154	-0.602720847008	0.797952116723	0.783986180672	-0.620778276453	2.8874378803
155	-0.811612192343	0.584196584413	0.872455506854	-0.488693552812	3.02829453655
156	-0.948004637721	0.318256511103	0.94166974881	-0.336538384403	-3.12224402604
157	-0.999714652208	0.0238875315028	0.939935324724	-0.341352582143	-2.81712691905
158	-0.962123134214	-0.272615250143	0.869701596023	-0.493577890382	-2.34928355557
159	-0.838588022085	-0.54476612341	0.788691969583	-0.614788562934	-1.90336460469
160	-0.640144339469	-0.768254661324	0.709361520341	-0.704844829349	-1.4832780823
161	-0.384518469519	-0.923117298396	0.638837074764	-0.769342051306	-1.08767186172
162	-0.0945447098798	-0.995520616479	0.581391184187	-0.813624170578	-0.71512363979
163	0.203874447115	-0.978997042801	0.539298168718	-0.842114888372	-0.364289602296
164	0.484082106939	-0.87502257899	0.513465105285	-0.858110474038	-0.0339041294251
165	0.721048153868	-0.692884954234	0.503883797142	-0.863771450661	0.277224635119
166	0.893605116674	-0.448853980102	0.509922581697	-0.860220297758	0.570219079712
167	0.986338995789	-0.164728216727	0.530489316871	-0.847691621219	0.846136173679
168	0.990966149975	0.134112227646	0.564099766774	-0.825706638659	1.10597128028
169	0.90707324933	0.420972826143	0.608883322487	-0.793259793256	1.35066174743
170	0.742154196814	0.670229175843	0.662554093022	-0.749014067838	1.58109028922
171	0.510940720218	0.859615949377	0.722371513408	-0.691505167455	1.79808817021
172	0.234086430796	0.972215790305	0.785111210436	-0.61935481531	2.00243820423
173	-0.0636781023221	0.997970490187	0.847063810067	-0.531491205641	2.19487757834
174	-0.355754460209	0.934579458388	0.904076280675	-0.427371125278	2.37610051226
175	-0.616052331691	0.787705226984	0.9516468607	-0.307194160947	2.54676076269
176	-0.821320083142	0.570467633637	0.98508028305	-0.172095426859	2.70747398173
177	-0.953221757663	0.302271865574	0.999704711325	-0.024300003187	2.85881993787
178	-0.999974971506	0.00707505200008	0.991145582402	0.132779646351	3.00134460744
179	-0.957403399322	-0.288753754898	0.955644668743	0.294522099516	3.13556214423
180	-0.829309832863	-0.558789048851	0.890405611178	0.455167933386	-3.0212285729
181	-0.627136488928	-0.778909381286	0.890054577514	0.455853977767	-2.72199921001
182	-0.368942910207	-0.929452058477	0.952018041709	0.306041906054	-2.25970042005
183	-0.0777927601222	-0.996969551427	0.985528016973	0.169512618296	-1.81900287403
184	0.220306385538	-0.975430723573	0.99847876087	0.055137683052	-1.40383342389
185	0.498726217906	-0.866759574261	0.999358887478	-0.0358024303574	-1.01285768117
186	0.732596322561	-0.680663373607	0.994597109593	-0.103810353963	-0.644670047014
187	0.901025779577	-0.433765540976	0.988662426382	-0.150155275166	-0.297942437914
188	0.988969287184	-0.148120724432	0.984333411205	-0.176317144899	0.0285759521161
189	0.988571113767	0.150755275285	0.982985734597	-0.183681914131	0.336063028978
190	0.899866826969	0.436164755248	0.984848900231	-0.173414658304	0.625628043762
191	0.730780116548	0.682612936632	0.989217379508	-0.146454689509	0.898315594219
192	0.496414994763	0.86808533738	0.994619981799	-0.103590983231	1.15510939312
193	0.217706599944	0.976014260316	0.998960336874	-0.0455877763555	1.39693581696
194	-0.0804488770635	0.996758736194	0.999644510284	0.0266618277539	1.62466724785
195	-0.37141809548	0.928465722765	0.993711395084	0.111971707498	1.8391252206
196	-0.629209641603	0.777235631526	0.977979009409	0.208703275385	2.0410833864
197	-0.830795764386	0.556577396126	0.949215934635	0.314625347731	2.23127030373
198	-0.958169375855	0.286201759557	0.904342272452	0.426807982888	2.41037206661
199	-0.999952570648	-0.00973942781255	0.840658973616	0.541564853069	2.57903477967
200	-0.952412980415	-0.304810621102	0.756098497254	0.654457838558	2.73786688897
201	-0.819797175167	-0.572653989411	0.64948387892	0.760375361925	2.88744137694
202	-0.613951329823	-0.789343882353	0.520777904049	0.853692201355	3.02829782938
203	-0.353263040687	-0.93552403715	0.371299773314	0.92851304694	-3.12224092513
204	-0.0610188162327	-0.998136615933	0.376046024515	0.926600986102	-2.81712399888
205	0.236676037346	-0.971588623516	0.525556066055	0.850758967883	-2.3492808056
206	0.51322932539	-0.858251512996	0.64367248461	0.765301073144	-1.90336201501
207	0.743937366322	-0.668249350908	0.730718448786	0.682678949876	-1.48327564356
208	0.908191697953	-0.418554464519	0.792550289353	0.609806558547	-1.08766956512
209	0.991319970029	-0.131471354374	0.834667021048	0.550754903723	-0.715121477052
210	0.985896581583	0.167355700303	0.861573797112	0.507632339523	-0.364287565615
211	0.892405987751	0.451233368698	0.876598310222	0.481222820028	-0.0339022114527
212	0.719199424842	0.694803704154	0.881899279907	0.471437864517	0.277226441301
213	0.481748919269	0.876309294018	0.878574931808	0.477604532221	0.57022078062
214	0.201265217507	0.979536784517	0.866819120691	0.498622715091	0.846137775448
215	-0.0971969067165	0.995265171361	0.846098236581	0.533026991862	1.10597278868
216	-0.38697672074	0.922089484598	0.815337902352	0.578985409997	1.35066316793
217	-0.642189056814	0.766546290389	0.773117078681	0.634263338568	1.58109162692
218	-0.840036557042	0.542529799027	0.717870641856	0.696176516094	1.79808942994
219	-0.96284609347	0.270050736508	0.648101449801	0.761554010406	2.00243939053
220	-0.999647455966	-0.0265511540237	0.56260059842	0.826728835023	2.1948786955
221	-0.947153288422	-0.320781309043	0.460670926053	0.887571010055	2.37610156431
222	-0.810052738483	-0.586357025093	0.342344600299	0.939574464663	2.54676175341
223	-0.600592589957	-0.799555214409	0.208581480489	0.978004992828	2.70747491471
224	-0.337483294085	-0.941331517699	0.0614315106145	0.99811130116	2.85882081647
225	-0.0442276206621	-0.999021480035	-0.0958577547167	0.995395042614	3.00134543483
226	0.252978774393	-0.967471828896	-0.258807734296	0.96592885694	3.1355629234
227	0.527587328966	-0.849500800655	-0.421766889673	0.90670430173	-3.02122783915
228	0.755068078731	-0.655646395919	-0.42246554311	0.90637898524	-2.72199851902
229	0.915100845804	-0.403225051316	-0.270454470887	0.962732766232	-2.25969976934
230	0.993390379722	-0.114784813783	-0.132774314339	0.991146296695	-1.81900226125
231	0.982943309586	0.183908809306	-0.0179971693715	0.999838037831	-1.40383284683
232	0.884692841056	0.466174406187	0.0729128088676	0.997338318878	-1.01285713773
233	0.707415395873	0.706798031748	0.140696790142	0.990052732557	-0.644669535255
234	0.466946640237	0.884285494154	0.18678914856	0.982400027474	-0.297941955984
235	0.184766931912	0.982782366993	0.212772061399	0.977101862596	0.0285764059566
236	-0.113917456157	0.99349021796	0.220081640414	0.975481456283	0.336063456367
237	-0.402425937143	0.915452546621	0.209890684098	0.977724859421	0.62562844624
238	-0.654986907689	0.75564022574	0.183111638893	0.983092125745	0.898315973238
239	-0.849039848487	0.528328813979	0.140478267525	0.990083762291	1.15510975004
240	-0.967250588274	0.253823362762	0.0826763804859	0.9965764477	1.39693615308
241	-0.999059713725	-0.0433553735005	0.010502077087	0.999944851668	1.62466756438
242	-0.9416258104	-0.336661303372	-0.0749693709427	0.997185836953	1.83912551868
243	-0.800079277831	-0.599894281675	-0.17221874569	0.985058731058	2.04108366711
244	-0.587064046209	-0.809540490432	-0.279136479136	0.960251438955	2.23127056808
245	-0.321608131764	-0.946872858193	-0.39290909743	0.919577316574	2.41037231555
246	-0.0274239207387	-0.999623893558	-0.50995311101	0.860202199817	2.5790350141
247	0.269209987451	-0.963081503642	-0.625910291535	0.779895061499	2.73786710974
248	0.541796169237	-0.840509911304	-0.735716325448	0.677289811285	2.88744158484
249	0.76598531283	-0.642858071839	-0.833751258067	0.552140235513	3.02829802516
250	0.921751269725	-0.38778163541	-0.914074830762	0.405545563122	-3.12224074076
251	0.995179930902	-0.0980658204004	-0.911987730934	0.410217477232	-2.81712382526
252	0.979712132747	0.200409922281	-0.830642518595	0.556806076028	-2.3492806421
253	0.876729567603	0.480983643476	-0.74085461433	0.671665422979	-1.90336186103
254	0.695431361306	0.718592528289	-0.655055057259	0.755581148494	-1.48327549856
255	0.452012342672	0.892011682699	-0.579935419417	0.814662451145	-1.08766942857
256	0.168216407674	0.985750090129	-0.519359557962	0.854555820034	-0.715121348462
257	-0.13060579803	0.991434377819	-0.475266965694	0.87984163991	-0.36428744452
258	-0.417761376774	0.908556785279	-0.448317402881	0.893874435407	-0.0339020974159
259	-0.667599575929	0.74452052102	-0.43834223491	0.898808146989	0.277226548691
260	-0.857803093245	0.513978455988	-0.444628177189	0.895715236026	0.57022088175
261	-0.971381614995	0.237524226239	-0.466068677942	0.884748544752	0.846137870684
262	-0.998189510095	-0.0601473352326	-0.501219155972	0.865320378638	1.10597287837
263	-0.935832109118	-0.352446114382	-0.548288846017	0.836289029782	1.35066325238
264	-0.789879612977	-0.613261931807	-0.60509746395	0.796151404647	1.58109170646
265	-0.573369523468	-0.819296887311	-0.669020759551	0.74324371729	1.79808950484
266	-0.305642042067	-0.952146491944	-0.736945621905	0.675952032585	2.00243946106
267	-0.0106124673261	-0.999943686183	-0.805252517883	0.592932021772	2.19487876192
268	0.285365087514	-0.958418889019	-0.869840225137	0.493333541058	2.37610162686
269	0.555851828976	-0.831281386911	-0.926204589368	0.377021297322	2.54676181232
270	0.776685982021	-0.629887994275	-0.969579007085	0.244778571406	2.70747497018
271	0.928141089459	-0.372228583075	-0.995139293411	0.0984773410988	2.85882086871
272	0.996688117612	-0.0813191011392	-0.998269533825	-0.0588042331523	3.00134548403
273	0.976203964607	0.216854373913	-0.974878663299	-0.222736597454	3.13556296973
274	0.868518418824	0.49565689359	-0.921750314833	-0.387783905166	-3.02122779552
275	0.683250709354	0.730183859153	-0.921451182886	-0.388494166697	-2.72199847794
276	0.436950248909	0.899485675249	-0.972117552521	-0.234494059798	-2.25969973065
277	0.151618324077	0.98843911487	-0.995395482465	-0.0958531871612	-1.81900222481
278	-0.147257214088	0.989098232179	-0.999816283519	0.019167660518	-1.40383281252
279	-0.432978703887	0.90140415019	-0.993940220053	0.109921967595	-1.01285710542
280	-0.680023495587	0.733190320074	-0.984140920135	0.1773884137	-0.644669504828
281	-0.866323813707	0.49948278229	-0.974780781509	0.223164576042	-0.297941927331
282	-0.975238005679	0.221157935149	-0.968520792208	0.248932671744	0.0285764329398
283	-0.997037091107	-0.0769222916749	-0.966629893024	0.256176989428	0.336063481777
284	-0.929773822614	-0.368131279277	-0.969250426939	0.24607643097	0.625628470169
285	-0.779456627646	-0.626456196089	-0.975609053577	0.219515317414	0.898315995773
286	-0.559512893549	-0.828821646648	-0.984180050025	0.177171185953	1.15510977127
287	-0.28958953904	-0.957150927951	-0.992816077641	0.119650474206	1.39693617306
288	0.00620198652001	-0.999980767497	-0.998864037383	0.0476511786008	1.6246675832
289	0.301439507096	-0.953485303275	-0.999282910598	-0.037863763504	1.83912553641
290	0.569750334265	-0.821817836631	-0.990777811096	-0.13549660158	2.0410836838
291	0.787167060934	-0.616739830221	-0.969960543031	-0.243262296633	2.2312705838
292	0.934268498431	-0.356570291583	-0.933542118867	-0.358467728395	2.41037233035
293	0.99791451345	-0.0645493907536	-0.878557175081	-0.477637195069	2.57903502804
294	0.972419797022	0.233237514907	-0.802614280481	-0.596498379518	2.73786712286
295	0.860061716236	0.510190008001	-0.704160106415	-0.710041227348	2.8874415972
296	0.67087688382	0.741568747155	-0.582739780781	-0.812658813953	3.02829803681
297	0.421764617411	0.906705358703	-0.439231042931	-0.898374137498	-3.1222407298
298	0.13497737385	0.990848680954	-0.443822176708	-0.896114878496	-2.81712381494
299	-0.16386699652	0.986482441532	-0.587286881685	-0.809378847389	-2.34928063238
300	-0.448073616129	0.893996663601	-0.698730530663	-0.715384963163	-1.90336185188
301	-0.692255154084	0.721652826257	-0.77940012893	-0.626526487089	-1.48327548994
302	-0.874599600835	0.484845891206	-0.835649304018	-0.549263361872	-1.08766942045
303	-0.97881867002	0.204729116687	-0.873264220194	-0.487246961744	-0.715121340817
304	-0.995602782581	-0.0936755000906	-0.896894167347	-0.442245240311	-0.36428743732
305	-0.923452663729	-0.383712363435	-0.909915869041	-0.414792853443	-0.0339020906356
306	-0.768813268699	-0.639473344145	-0.914475511988	-0.404641246013	0.277226555076
307	-0.545498074096	-0.838112075535	-0.911618312374	-0.411037775082	0.570220887764
308	-0.273455161165	-0.961884751325	-0.901455889177	-0.432870973695	0.846137876347
309	0.0230146868957	-0.999735127015	-0.88334727541	-0.468719096075	1.1059728837
310	0.317428701519	-0.94828214127	-0.85608500968	-0.516835037706	1.35066325741
311	0.583487755618	-0.812121936068	-0.81808602065	-0.575095872718	1.58109171119
312	0.797425586281	-0.603417297021	-0.767590158487	-0.640940986827	1.79808950929
313	0.940131764256	-0.340811187958	-0.702868924477	-0.711319390291	2.00243946526
314	0.998858771677	-0.0477614304973	-0.622444422251	-0.782664002755	2.19487876587
315	0.968360699878	0.249554713305	-0.525314700321	-0.850908024188	2.37610163058
316	0.851361850779	0.524578877804	-0.411177191891	-0.911555438176	2.54676181582
317	0.65831338312	0.752743973476	-0.280637517567	-0.959813827643	2.70747497348
318	0.40645974157	0.913668691859	-0.135387103402	-0.990792779663	2.85882087182
319	0.118298261844	0.992978107133	0.0216695358994	-0.999765188039	3.00134548695
320	-0.180430449291	0.983587745434	0.186357853851	-0.982481933833	3.13556297248
321	-0.463041845757	0.886336419808	0.353265341931	-0.935523168174	-3.02122779293
322	-0.704291093197	0.709911301533	0.353986228349	-0.935250634931	-2.7219984755
323	-0.882628114837	0.470071920985	0.198209795228	-0.980159618162	-2.25969972835
324	-0.982122595667	0.188242415729	0.058799699352	-0.998269800884	-1.81900222265
325	-0.993886990035	-0.110402223891	-0.0563059833362	-0.998413559724	-1.40383281048
326	-0.916870419627	-0.399184961657	-0.146779269304	-0.989169270703	-1.0128571035
327	-0.757952545305	-0.652309695671	-0.213834996032	-0.976869794022	-0.644669503019
328	-0.531329027483	-0.847165547313	-0.259231737087	-0.965815151303	-0.297941925627
329	-0.257243470068	-0.966346623685	-0.284749425853	-0.95860198439	0.0285764345443
330	0.0398208803926	-0.999206834186	-0.291918477677	-0.956443203954	0.336063483288
331	0.333328150204	-0.942810874079	-0.281922269505	-0.959437248577	0.625628471592
332	0.597060209093	-0.802196426518	-0.255615775579	-0.966778452012	0.898315997112
333	0.807458657699	-0.589924161318	-0.213619371773	-0.976916968838	1.15510977253
334	0.945729229228	-0.32495572773	-0.156459285254	-0.98768440914	1.39693617425
335	0.999520625328	-0.0309599667839	-0.0847344455299	-0.996403569715	1.62466758432
336	0.964027820792	0.265801355789	0.000705874402633	-0.999999750871	1.83912553746
337	0.842421282141	0.538819434872	0.0985873219682	-0.995128403749	2.04108368479
338	0.645563759299	0.763706378577	0.207052128949	-0.978329911583	2.23127058473
339	0.39103994849	0.920373705994	0.323531248444	-0.946217486247	2.41037233123
340	0.101585703697	0.994826791358	0.444661567133	-0.895698660664	2.57903502887
341	-0.196942889459	0.980414962295	0.566262580109	-0.824224902783	2.73786712364
342	-0.477879160845	0.878425584572	0.683385412162	-0.730057791167	2.88744159793
343	-0.716127910037	0.697969065551	0.790443913201	-0.61253442359	3.0282980375
344	-0.890407085835	0.455165048631	0.881432593798	-0.472309837491	-3.12224072915
345	-0.98514884851	0.171702493513	0.879004295965	-0.47681385013	-2.81712381432
346	-0.991890198569	-0.127097733977	0.786997248961	-0.616956505864	-2.3492806318
347	-0.910028951288	-0.41454469942	0.688927211939	-0.724830529606	-1.90336185134
348	-0.746877528084	-0.664961621482	0.59713255054	-0.802142579026	-1.48327548942
349	-0.517009759684	-0.85597950232	0.517832655612	-0.855481934807	-1.08766941997
